sep,B,flip_y,seed,E1_err,E2_err,E4_err,E5_err,mu_Se_std
1.0,50,0.3,0,0.043999999999999984,0.03699497982951322,0.27599999999999997,0.08819999999999997,0.005152756188163037
1.0,50,0.3,1,0.064,0.06900000542504081,0.292,0.1576,0.005119203567505284
1.0,50,0.3,2,0.019999999999999962,0.035976606991432125,0.283,0.13119999999999998,0.005361457174865327
1.0,50,0.3,3,0.018000000000000016,0.02503631884327362,0.284,0.12619999999999998,0.005111573907198685
1.0,50,0.3,4,0.009000000000000008,0.020002506377461093,0.289,0.1264,0.005062718922982883
1.0,50,0.4,0,0.02100000000000002,0.030998473575641228,0.377,0.16760000000000003,0.005230618720259966
1.0,50,0.4,1,0.14200000000000002,0.14901140500092308,0.389,0.24440000000000003,0.005069621967411808
1.0,50,0.4,2,0.063,0.0730011780993316,0.378,0.19440000000000002,0.005180989081171306
1.0,50,0.4,3,0.10400000000000004,0.11499634549302662,0.385,0.22240000000000004,0.00529776451395315
1.0,50,0.4,4,0.09000000000000002,0.10100014313676714,0.384,0.21300000000000005,0.005137753761041472
2.0,5,0.1,0,0.07999999999999999,0.08880570664828563,0.04700000000000001,0.01239999999999998,0.04088324952933811
2.0,5,0.1,1,0.037000000000000005,0.040000005666449366,0.099,0.063,0.03963753640400829
2.0,5,0.1,2,0.0010000000000000009,0.0036361650748799046,0.079,0.034,0.03886624424150631
2.0,5,0.1,3,0.014000000000000012,0.017975254327231405,0.083,0.046400000000000004,0.03952884412428381
2.0,5,0.1,4,0.0,0.0061123190192020616,0.084,0.03780000000000001,0.03948349342395845
2.0,5,0.2,0,0.00899999999999998,0.02327905500033034,0.129,0.06480000000000002,0.04125425130845907
2.0,5,0.2,1,0.08000000000000002,0.08500011920324779,0.189,0.1266,0.0428733519673256
2.0,5,0.2,2,0.058000000000000024,0.06668504715374035,0.17300000000000001,0.11,0.042714877024090984
2.0,5,0.2,3,0.07100000000000001,0.08921080214855467,0.17700000000000002,0.12480000000000001,0.04009055005853398
2.0,5,0.2,4,0.013000000000000012,0.020451909320226003,0.15600000000000003,0.0798,0.04256444947889001
2.0,5,0.3,0,0.018000000000000016,0.008857152751536146,0.209,0.1274,0.044965440743704226
2.0,5,0.3,1,0.124,0.13700040181799183,0.27899999999999997,0.19379999999999997,0.04289312970630193
2.0,5,0.3,2,0.09699999999999998,0.10968706506821554,0.261,0.1752,0.044534302624041684
2.0,5,0.3,3,0.059,0.07108758122318162,0.246,0.1518,0.042558217790635754
2.0,5,0.3,4,0.057999999999999996,0.06688792407970029,0.245,0.143,0.04357149281291545
2.0,5,0.4,0,0.05600000000000005,0.06942355588549909,0.28,0.1846,0.04511077545276525
2.0,5,0.4,1,0.16300000000000003,0.17721757688948644,0.35900000000000004,0.257,0.04361624053980124
