arch,flip_y,seed,mu_Se,mu_Se_std,mu_Sp,mu_Sp_std,mu_avg,kappa_Se,kappa_Se_std,kappa_Sp,kappa_Sp_std,kappa_avg,kappa_avg_std,kappa_obs,kappa_obs_std,cv_recall,cv_f1,cv_acc
SVM,0.5,2,0.6603063067275,0.006870244183328217,0.6535278915225,0.007352967581177505,0.656917099125,146.59963228825,32.8066879438676,137.05995009775,32.89252426887159,141.829791193,23.239422175912395,6.399164635875,0.04539670922661423,0.6935352358765288,0.6941044001264144,0.689
SVM,0.5,3,0.6556555242775001,0.006932470631130421,0.6448355949275,0.007357035054211206,0.6502455596025,148.1746503845,35.06612788242123,136.94302766125,32.03681551755815,142.55883902287502,23.49133156016655,6.848863246575,0.048316881320607484,0.6869734032226752,0.6878759566506084,0.6839999999999999
SVM,0.5,4,0.6359404793949999,0.007039242524247007,0.6531137992275,0.006918182164382929,0.6445271393112499,143.09633602,33.98856123947736,145.471998951,33.53262012700023,144.28416748549998,23.977634027126708,6.545271917225,0.04529002986720787,0.6941616161616161,0.6659963904140005,0.653
GB,0.5,0,0.6832327353425,0.00684253236547017,0.6504750623225,0.007124102480866292,0.6668538988325,145.17130193375,33.6369161248758,146.74635241,35.44053821477109,145.958827171875,24.829077967564213,5.990110361525,0.04378120295605498,0.5804752475247524,0.6006346924583388,0.612
GB,0.5,1,0.6703474904875,0.00692725969960269,0.6978185992975,0.0067208692567045395,0.6840830448924999,146.10988466325,34.872177286608334,145.26667296825,35.037149195689715,145.68827881574998,24.838218585892545,5.65471797105,0.040733455891572984,0.6371134020618556,0.6439631257993399,0.658
GB,0.5,2,0.6913042606575,0.006743300046017937,0.6778113544124998,0.007042578115814162,0.684557807535,142.51500127900002,34.97010886185915,138.03923315225,32.556318174205956,140.27711721562497,23.50465393154703,5.612762631100001,0.03921138495749038,0.6778295476606484,0.6675621242194316,0.657
GB,0.5,3,0.6820935102175,0.00670593002254293,0.661208162175,0.006939507888557843,0.6716508361962499,152.3712876715,39.04141719810953,145.91867401575,34.9269332394747,149.14498084362498,26.786620994258794,5.8794262929,0.04151123560381333,0.6082119976703553,0.6126128421206019,0.61
GB,0.5,4,0.6600370276374999,0.007014720840935447,0.65533248707,0.006808207240493723,0.65768475735375,146.69833788500003,35.48486712614165,150.35582031724996,34.62054463183831,148.52707910112503,24.707254306942964,6.005323715,0.04315691454673781,0.5813939393939394,0.576133798571621,0.575
MLP,0.5,0,0.8075256616875,0.005633505100954625,0.799056983605,0.00582726737949674,0.8032913226462499,157.49685380875,37.28649371941984,155.94092805475003,37.30740526079453,156.71889093175,26.567174094042276,1.00010328835,0.00010316080568354171,0.6340594059405941,0.6273784228722074,0.623
MLP,0.5,1,0.7977295239025001,0.005817624029624139,0.8080534273575,0.005547631089202088,0.80289147563,155.77182163000003,36.18176950376251,160.01325964299997,37.08658645292948,157.8925406365,25.884023311452346,1.000097205975,9.911600454416739e-05,0.6061855670103091,0.597425712288569,0.604
